wav_file,song,onsets,offsets
br66br05_250717_163631.7665.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,1865.048131 1992.526889 2120.005646 2251.179439 2392.3125 2437.875 2486.125 2539.9375 2593.8125 2645.375 2697.125 2748.25 2797.5 2843.25 2895.59375 2945.96875 2996.875 3052.375 3112.21875 3172.3125 3233.25 3294.46875 3355.90625 3416.4375 3475.34375 3530.53125 3590.3125 3644.6875 3702.5625 3758.28125 3819.46875 3882.59375 3944.65625 4006.625 4066.96875 4127.1875 4187.25 4871.999386 5028.114676 5193.21875 5345.84375 5502.34375 5547.4375 5596.75 5649.625 5702.875 5755.875 5808.875 5860.9375 5911.84375 5959.28125 6010.125 6062.25 6113.46875 6173.75 6224.46875 6285.34375 6347.3125 6408.65625 6468.9375 6527.96875 6585.5 6643.03125 6696.375 6754.34375 6810.34375 6868.75 6924.15625 6982.34375 7048.8125 7112.4375 7173.15625 7232.34375 7292.875 7352.0625 7412.65625 7471.25,1899.227219 2029.477253 2158.803528 2292.748599 2394.5 2444.53125 2500.90625 2552.96875 2604.5 2656.4375 2710.875 2760.8125 2812.71875 2864.15625 2913.25 2961.03125 3018.1875 3080.34375 3143.625 3205.5 3265.5625 3329.6875 3390.875 3443.59375 3502.40625 3561.0 3618.25 3676.5 3731.78125 3791.0625 3857.6875 3924.4375 3988.75 4050.5 4110.53125 4172.375 4225.4375 4917.263583 5070.607595 5225.65625 5381.65625 5506.4375 5556.1875 5611.125 5663.03125 5716.09375 5770.0 5823.40625 5875.125 5927.84375 5978.5 6028.5625 6083.625 6134.3125 6190.21875 6247.875 6314.40625 6375.8125 6436.0625 6499.90625 6558.40625 6616.15625 6670.84375 6727.09375 6783.46875 6841.40625 6897.75 6957.5625 7027.0 7092.59375 7159.75 7219.125 7270.15625 7336.53125 7398.6875 7456.34375 7510.28125
br66br05_250717_163757.7683.cbin,iiiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeee,2403.981897 2536.928856 2662.930824 2790.917075 2932.793307 3058.795276 3104.9375 3154.96875 3206.0 3256.09375 3308.71875 3362.1875 3412.90625 3464.15625 3519.1875 3573.0625 3627.25 3673.78125 3723.3125 3772.8125 3823.1875 3873.59375 3924.0625 3974.53125 4026.96875 4082.09375 4142.625 4205.03125 4264.03125 4325.5 4386.6875 4445.96875 4505.90625 4562.03125 4617.09375 4673.25 4728.125 4783.75 4843.28125 4909.25 4968.21875 5032.03125 5089.53125 5147.84375 5208.46875 5266.125,2442.675415 2573.638091 2703.608625 2828.618452 2968.510401 3063.755983 3110.34375 3166.375 3216.40625 3265.375 3317.09375 3368.875 3420.28125 3473.5 3526.40625 3584.0 3635.28125 3687.71875 3739.46875 3788.0625 3839.34375 3889.875 3941.25 3994.125 4046.875 4111.0625 4167.125 4223.8125 4295.875 4357.71875 4415.625 4480.78125 4536.9375 4591.71875 4648.375 4704.0625 4761.84375 4819.46875 4888.25 4948.40625 5013.0625 5076.1875 5137.28125 5200.09375 5254.46875 5310.75
br66br05_250717_163803.7684.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,3055.937316 3207.875 3354.75 3485.830365 3623.25 3669.53125 3720.40625 3771.5 3820.21875 3873.21875 3924.0625 3976.625 4027.21875 4072.5625 4125.875 4174.28125 4223.125 4272.03125 4321.46875 4374.75 4428.6875 4482.40625 4541.84375 4603.1875 4664.71875 4727.875 4792.1875 4852.75 4911.03125 4967.46875 5022.375 5077.8125 5133.4375 5190.34375 5243.96875 5304.375 5367.84375 5430.03125 5491.46875 5551.6875 5611.28125 5668.6875 5726.78125 5787.0625,3087.837507 3211.1875 3361.65625 3520.76867 3626.15625 3675.53125 3725.375 3776.46875 3828.03125 3881.8125 3931.125 3986.21875 4036.09375 4088.28125 4140.625 4188.3125 4240.4375 4288.125 4340.75 4392.625 4446.34375 4509.65625 4568.1875 4632.84375 4695.625 4754.15625 4818.75 4884.0 4938.5 4994.96875 5050.78125 5108.1875 5163.65625 5217.65625 5273.28125 5336.34375 5406.53125 5469.21875 5536.75 5600.53125 5650.71875 5710.65625 5768.59375 5806.03125
br66br05_250717_163811.7686.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeiiiibbbhfffffffhgmhbbbbbbibbbbbbbbbbbbbbbbbbbbbeeeeeeeee,1837.377829 1987.478742 2113.334463 2235.094425 2284.09375 2333.71875 2383.90625 2435.0625 2486.375 2540.28125 2595.1875 2643.6875 2693.40625 2741.1875 2793.8125 2843.1875 2892.125 2946.21875 3006.3125 3066.71875 3127.125 3190.0625 3250.71875 3312.0625 3370.96875 3427.09375 3483.3125 3539.9375 3596.34375 3651.34375 3709.03125 3763.0 3818.625 3882.5 3936.9375 3987.25 4046.90625 4110.5 4171.84375 4228.0625 4288.75 4348.03125 5004.155667 5143.194802 5296.245633 5467.619451 5613.03125 5658.6875 5709.6875 5762.84375 5821.0625 5888.90625 5952.96875 6021.15625 6089.625 6162.6875 6233.09375 6413.125 6455.96875 6499.21875 6644.875 6683.59375 6725.75 6767.0 6807.3125 6847.71875 6892.3125 7053.125 7151.84375 7198.6875 7244.09375 7293.0 7342.3125 7389.875 7442.15625 7494.625 7545.875 7598.15625 7654.46875 7713.6875 7773.34375 7834.46875 7893.15625 7950.15625 8007.0 8063.84375 8119.8125 8177.15625 8234.65625 8289.90625 8358.84375 8421.03125 8481.71875 8541.65625 8601.6875 8663.75 8724.25 8787.4375,1879.412917 2028.340989 2149.293241 2245.872653 2288.5625 2341.59375 2395.71875 2444.6875 2497.4375 2550.84375 2607.1875 2658.3125 2707.90625 2758.0 2807.03125 2857.125 2913.34375 2975.15625 3040.90625 3101.0625 3161.09375 3219.96875 3280.21875 3344.46875 3401.9375 3458.59375 3512.65625 3568.4375 3624.75 3679.875 3736.25 3789.59375 3846.4375 3903.125 3959.53125 4019.59375 4086.03125 4154.53125 4217.375 4276.96875 4332.4375 4383.78125 5046.190755 5179.840776 5326.42467 5504.265425 5616.3125 5666.25 5718.09375 5791.875 5862.40625 5930.8125 5999.875 6066.125 6134.03125 6205.21875 6280.34375 6439.09375 6488.3125 6535.875 6664.625 6697.21875 6746.84375 6790.71875 6831.96875 6875.09375 6915.65625 7080.90625 7159.15625 7208.59375 7261.90625 7311.9375 7364.90625 7414.625 7466.8125 7514.5 7568.90625 7624.53125 7681.4375 7747.34375 7807.625 7869.9375 7925.4375 7982.71875 8038.90625 8094.8125 8152.21875 8211.375 8269.09375 8330.0 8403.0 8463.90625 8521.28125 8585.3125 8646.5625 8709.875 8763.53125 8813.25
br66br05_250717_163858.7692.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeee,2132.78125 2289.84375 2433.40625 2568.15625 2610.84375 2662.25 2714.8125 2765.8125 2816.25 2867.8125 2921.5 2973.90625 3025.4375 3072.625 3119.28125 3171.1875 3220.78125 3269.34375 3322.625 3373.71875 3431.71875 3487.65625 3545.78125 3606.5625 3668.46875 3728.34375 3788.21875 3849.65625 3907.15625 3962.75 4017.875 4075.0625 4132.25 4189.25 4246.09375 4310.21875 4370.84375 4431.4375 4491.9375 4551.53125 4613.28125 4672.21875,2161.875 2317.09375 2466.90625 2572.25 2619.78125 2674.65625 2722.15625 2773.3125 2824.0 2875.53125 2931.53125 2980.84375 3035.5625 3087.3125 3135.8125 3184.1875 3236.90625 3287.78125 3338.28125 3395.09375 3450.5 3513.09375 3570.59375 3629.28125 3693.78125 3755.5 3819.78125 3877.625 3935.1875 3989.53125 4047.0 4102.4375 4158.875 4218.125 4281.28125 4346.03125 4408.28125 4468.4375 4535.875 4596.71875 4652.75 4710.0
br66br05_250717_164126.7718.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeehbbbbbiiiibbbbbbhffffffhgmhbbbbbbibbbbbbbbbbbbbbbbbbbbeeeeeee,1999.40625 2140.28125 2311.0625 2460.0625 2597.9375 2642.84375 2693.5625 2745.71875 2795.71875 2848.84375 2901.96875 2954.53125 3007.625 3061.4375 3111.40625 3160.625 3207.78125 3261.09375 3310.4375 3364.0 3417.78125 3469.25 3525.625 3586.21875 3641.395316 3704.25 3765.5625 3824.40625 3886.875 3947.40625 4003.875 4059.40625 4119.15625 4172.90625 4226.75 4283.34375 4341.125 4404.96875 4468.65625 4529.03125 4594.5625 4655.9375 4715.8125 4777.78125 4836.78125 4897.40625 5072.6875 5109.53125 5150.875 5191.4375 5234.3125 5278.875 6235.0625 6395.53125 6556.40625 6693.09375 6819.8125 6863.71875 6915.625 6966.25 7018.71875 7076.90625 7134.65625 7191.46875 7257.15625 7323.65625 7386.3125 7455.84375 7524.84375 7687.302502 7729.5 7774.1875 7927.46875 7967.53125 8010.53125 8051.46875 8093.3125 8135.34375 8187.125 8420.15625 8528.8125 8574.931196 8620.75 8666.5 8715.0625 8764.9375 8815.03125 8868.5625 8923.5 8979.0 9036.90625 9096.34375 9157.0625 9217.1875 9273.5625 9331.71875 9388.3125 9444.0 9508.59375 9558.53125 9617.09375 9682.84375 9745.46875 9806.59375 9862.09375 9924.78125 9981.71875,2013.90625 2176.71875 2343.65625 2492.46875 2601.875 2650.8125 2703.5 2758.09375 2810.21875 2860.90625 2913.625 2966.875 3022.15625 3074.5625 3125.8125 3178.65625 3227.8125 3280.75 3330.8125 3384.5625 3434.90625 3492.40625 3550.4375 3609.75 3673.593186 3734.125 3792.25 3850.90625 3912.28125 3976.40625 4033.34375 4090.0 4145.0 4202.71875 4260.59375 4320.65625 4377.90625 4450.25 4511.8125 4576.40625 4640.0625 4702.4375 4760.75 4820.46875 4877.90625 4931.625 5088.875 5119.875 5172.5 5216.15625 5255.0 5302.96875 6259.0625 6426.71875 6596.625 6724.96875 6823.84375 6871.8125 6928.625 6978.46875 7030.25 7089.28125 7162.59375 7233.40625 7298.21875 7363.5 7431.125 7501.46875 7571.4375 7712.0625 7761.3125 7810.0 7947.9375 7977.96875 8030.78125 8073.28125 8118.25 8162.125 8200.03125 8426.375 8533.65625 8581.930733 8636.46875 8687.375 8740.4375 8785.0625 8837.5625 8891.15625 8948.375 9005.3125 9064.96875 9127.5625 9184.46875 9247.8125 9305.40625 9360.75 9418.03125 9474.09375 9529.03125 9589.28125 9658.40625 9727.1875 9792.625 9852.59375 9907.125 9962.28125 10025.03125
br66br05_250717_164158.7724.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeeehbbbbb,3269.15625 3405.969576 3535.577267 3670.971015 3717.9375 3766.75 3819.75 3869.03125 3922.53125 3972.03125 4025.125 4079.8125 4133.09375 4180.03125 4229.1875 4276.5 4326.6875 4380.0625 4433.375 4483.15625 4536.59375 4594.71875 4655.625 4716.6875 4776.0 4831.0 4885.53125 4940.96875 4997.125 5053.1875 5109.5 5164.125 5218.3125 5274.09375 5334.5625 5398.09375 5461.03125 5522.5625 5581.75 5641.03125 5701.59375 5761.21875 5821.03125 5879.125 6055.21875 6095.90625 6134.15625 6179.6875 6215.40625 6265.40625,3297.0625 3446.47198 3580.708516 3677.914284 3723.75 3779.65625 3829.84375 3878.96875 3933.59375 3981.5 4033.8125 4087.25 4143.1875 4194.75 4245.875 4295.28125 4345.09375 4396.40625 4447.71875 4501.5 4560.0 4617.6875 4676.625 4742.25 4805.03125 4860.65625 4916.5625 4970.71875 5027.46875 5083.8125 5140.625 5193.25 5248.21875 5307.09375 5373.09375 5444.0 5505.71875 5568.625 5625.125 5683.15625 5747.03125 5804.28125 5859.71875 5917.90625 6076.4375 6107.3125 6154.71875 6196.8125 6239.71875 6287.65625
br66br05_250717_165928.7905.cbin,ibbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeehbbbbb,5254.403507 5439.733939 5486.50781 5535.9375 5586.625 5638.4375 5691.34375 5742.125 5792.71875 5842.5625 5894.5625 5947.34375 6002.25 6055.90625 6107.8125 6168.03125 6224.625 6280.5 6337.59375 6400.28125 6447.71875 6502.46875 6557.90625 6611.5625 6667.4375 6732.21875 6791.8125 6849.75 6908.65625 6965.5 7023.75 7081.0625 7137.6875 7303.125 7340.59375 7381.46875 7422.28125 7462.25 7510.625,5291.469593 5451.206775 5497.980646 5545.28125 5598.15625 5651.46875 5701.03125 5753.6875 5800.3125 5851.28125 5904.75 5963.59375 6019.53125 6079.59375 6136.6875 6193.625 6249.21875 6309.9375 6366.71875 6423.40625 6478.46875 6532.28125 6587.90625 6641.46875 6708.875 6774.6875 6834.96875 6889.875 6955.0 7004.1875 7062.25 7123.125 7175.59375 7318.03125 7347.4375 7396.09375 7437.96875 7479.40625 7515.4375
br66br05_250717_165951.7914.cbin,iibbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeehbbbbbeeebbbbbbbbbbbbbbbbhgmhbbbbbibbbbbbbbbbbbbbbbbbeeeeeeeeiiibbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeee,4471.192767 4616.950768 4745.482823 4793.75 4844.5625 4890.84375 4942.03125 4991.46875 5041.71875 5094.25 5146.78125 5196.9375 5249.8125 5303.1875 5356.4375 5410.84375 5466.590329 5526.84375 5586.75 5644.96875 5697.21875 5758.53125 5818.125 5874.40625 5939.199604 5985.375 6040.5625 6097.21875 6152.90625 6218.25 6277.65625 6337.5 6395.25 6453.0625 6511.71875 6568.3125 6624.25 6783.40625 6818.0625 6859.28125 6901.4375 6941.625 6982.90625 7256.1875 7421.9375 7579.65625 7716.0 7759.65625 7807.3125 7853.53125 7901.03125 7947.09375 7997.15625 8046.40625 8094.625 8149.1875 8198.75 8257.59375 8316.53125 8375.90625 8441.1875 8511.1875 8698.53125 8740.96875 8784.34375 8928.71875 8963.46875 9005.75 9047.625 9090.25 9132.4375 9306.5625 9385.5625 9430.71875 9478.21875 9526.8125 9574.59375 9623.59375 9679.6875 9734.03125 9790.6875 9852.09375 9916.28125 9981.09375 10033.65625 10087.78125 10143.96875 10200.28125 10256.5625 10309.5 10368.8125 10431.96875 10494.125 10554.15625 10616.0625 10677.9375 10739.9375 10797.9375 11307.786715 11436.760461 11601.952862 11742.410571 11788.346426 11839.03125 11889.6875 11942.09375 11995.125 12046.875 12101.53125 12156.71875 12212.09375 12266.9375 12317.78125 12372.03125 12432.3125 12492.78125 12560.3125 12615.0 12675.0 12735.46875 12800.625 12850.0625 12906.53125 12962.1875 13020.0625 13076.84375 13130.71875 13187.25 13243.5 13307.125 13367.75 13428.0625 13486.75 13545.59375,4501.66944 4659.353096 4754.758332 4800.5625 4850.09375 4900.03125 4951.5625 5003.375 5055.4375 5103.3125 5157.3125 5209.78125 5259.6875 5314.03125 5373.0625 5432.3125 5491.32502 5551.84375 5609.125 5667.0 5726.5625 5793.65625 5850.3125 5905.84375 5960.400768 6016.125 6075.34375 6130.6875 6193.46875 6261.46875 6320.0625 6375.96875 6434.46875 6494.4375 6552.90625 6608.34375 6659.4375 6797.25 6831.71875 6878.0 6918.59375 6964.0 7007.59375 7281.8125 7447.46875 7605.28125 7719.53125 7766.09375 7819.8125 7868.21875 7916.375 7963.03125 8011.6875 8063.34375 8111.96875 8164.53125 8220.4375 8273.65625 8342.40625 8419.78125 8482.0 8548.46875 8721.34375 8770.25 8815.15625 8942.125 8972.53125 9023.53125 9067.8125 9111.15625 9154.125 9313.28125 9389.9375 9438.4375 9492.25 9542.46875 9594.46875 9646.84375 9699.15625 9758.8125 9821.625 9874.90625 9941.9375 9994.96875 10060.46875 10114.90625 10169.96875 10226.375 10283.5 10342.90625 10409.6875 10474.9375 10538.40625 10597.53125 10660.0625 10720.5625 10775.84375 10832.9375 11356.372715 11483.579697 11645.238571 11755.661299 11803.363917 11848.84375 11899.25 11952.25 12005.71875 12058.0 12114.15625 12170.1875 12226.59375 12281.5 12342.34375 12404.03125 12465.40625 12523.5625 12585.34375 12642.875 12708.65625 12767.1875 12820.84375 12876.25 12932.75 12987.875 13046.5 13099.28125 13156.5 13212.6875 13277.8125 13349.8125 13409.0625 13470.34375 13527.1875 13581.78125
br66br05_250717_170038.7925.cbin,bbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeehbbbbiiibbbbbhfffhgmhbbbbbibbbbbbbbbbbbbbbbbbbeeeeeeee,2227.59375 2276.65625 2326.34375 2378.0625 2430.09375 2483.21875 2536.0 2590.0625 2646.15625 2701.375 2751.375 2819.09375 2878.0 2938.625 3000.25 3061.8125 3116.75 3172.375 3227.15625 3281.625 3337.03125 3397.6875 3447.09375 3502.59375 3570.5 3631.96875 3688.6875 3747.5625 3808.65625 3868.375 3927.53125 3985.5 4146.40625 4188.125 4229.375 4270.5625 4310.375 4549.379285 4682.75 4858.3125 4994.96875 5039.65625 5084.1875 5138.40625 5192.34375 5246.8125 5306.5625 5373.40625 5439.84375 5600.96875 5639.84375 5681.125 5823.09375 5861.34375 5901.25 5943.0625 5984.4375 6026.5625 6200.184373 6368.5625 6412.0625 6458.5 6507.4375 6558.75 6607.375 6659.25 6711.9375 6763.1875 6820.0625 6880.21875 6939.0 6999.6875 7060.53125 7121.28125 7175.75 7232.53125 7289.21875 7346.6875 7403.3125 7470.4375 7532.21875 7592.4375 7654.4375 7715.53125 7775.40625 7832.71875,2233.75 2282.65625 2333.21875 2386.625 2441.21875 2492.125 2546.8125 2600.1875 2657.6875 2717.90625 2781.34375 2839.28125 2900.28125 2960.25 3012.96875 3076.03125 3143.53125 3194.78125 3253.78125 3310.25 3363.34375 3420.8125 3476.6875 3552.40625 3611.28125 3674.90625 3737.34375 3798.5 3855.25 3914.25 3974.46875 4029.0625 4170.09375 4198.6875 4248.53125 4293.375 4332.09375 4577.676277 4707.0625 4867.625 4997.90625 5045.1875 5098.5 5149.53125 5206.3125 5276.625 5344.84375 5412.375 5482.0625 5622.625 5666.09375 5714.40625 5836.34375 5864.375 5920.03125 5961.46875 6008.1875 6051.84375 6228.481364 6376.5 6429.875 6480.9375 6530.1875 6578.40625 6625.15625 6676.71875 6731.3125 6787.375 6848.5 6904.84375 6969.75 7026.46875 7093.09375 7148.09375 7204.4375 7260.25 7316.0625 7377.0 7446.8125 7516.15625 7578.625 7638.09375 7697.1875 7760.1875 7813.96875 7874.375
br66br05_250717_170111.7936.cbin,iiibbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeeehbbbbbiiibbbhfffhgmhbbbbbiibbbbbbbbbbbbbbbbbbbeeeeeeeeeiiiibbbbbbbbhfffffhgmhbbbbbibbbbbbbbbbbbbbbbbbbbeeeeeeeee,2106.935988 2233.19016 2370.750677 2552.78125 2601.84375 2651.3125 2702.40625 2753.0625 2802.78125 2854.75 2907.9375 2959.53125 3011.71875 3063.59375 3114.46875 3165.28125 3213.3125 3268.5 3318.4375 3369.21875 3425.25 3481.71875 3543.625 3602.34375 3666.09375 3721.1875 3781.40625 3837.625 3893.84375 3948.5625 4001.5625 4055.875 4112.28125 4169.53125 4225.6875 4292.5625 4355.34375 4416.375 4474.28125 4534.84375 4593.03125 4652.5 4713.125 4874.90625 4912.375 4956.78125 4999.125 5040.71875 5080.875 5333.399039 5476.907797 5612.796621 5796.1875 5845.78125 5900.78125 5960.625 6016.96875 6084.40625 6149.25 6315.0625 6349.75 6394.5 6540.09375 6581.4375 6621.375 6662.21875 6703.78125 6753.03125 7013.5 7155.8125 7307.46875 7351.125 7401.1875 7446.84375 7493.71875 7546.28125 7596.21875 7649.84375 7701.09375 7761.875 7814.6875 7874.25 7935.0625 7994.875 8053.53125 8109.71875 8166.65625 8223.6875 8280.03125 8339.1875 8401.21875 8462.46875 8523.59375 8581.3125 8640.375 8705.03125 8766.25 8821.0625 9163.84448 9375.932644 9539.28125 9686.5 9814.5 9859.8125 9908.375 9959.0 10010.59375 10060.0625 10112.875 10168.875 10227.21875 10283.46875 10350.21875 10417.5625 10483.375 10561.03125 10652.84375 10694.53125 10735.65625 10893.65625 10923.75 10966.46875 11008.59375 11050.625 11092.84375 11317.125 11423.5 11468.53125 11513.9375 11560.75 11610.09375 11662.3125 11715.375 11766.8125 11824.03125 11886.21875 11948.28125 12008.90625 12064.4375 12121.25 12177.40625 12233.71875 12290.625 12343.09375 12400.21875 12457.34375 12515.625 12583.90625 12647.21875 12705.4375 12769.34375 12828.8125 12890.21875 12951.9375 13013.5,2150.276973 2268.993583 2419.744833 2556.65625 2609.125 2658.0 2707.9375 2759.9375 2809.25 2860.59375 2913.46875 2969.59375 3021.53125 3075.75 3124.8125 3179.1875 3230.1875 3284.40625 3336.0625 3386.78125 3442.78125 3500.875 3551.03125 3622.3125 3670.78125 3740.53125 3808.15625 3858.375 3912.34375 3976.25 4030.75 4086.84375 4146.96875 4203.5 4271.3125 4333.09375 4398.09375 4461.9375 4517.1875 4578.125 4630.78125 4689.75 4746.65625 4890.6875 4920.84375 4969.4375 5012.1875 5058.375 5102.3125 5357.52883 5503.577567 5648.356314 5802.4375 5857.5625 5919.96875 5989.40625 6060.8125 6125.5 6194.0625 6329.65625 6377.125 6427.53125 6561.5625 6586.15625 6641.03125 6683.15625 6725.78125 6773.3125 7026.75 7178.53125 7310.15625 7358.3125 7413.03125 7465.84375 7514.90625 7562.46875 7612.5625 7666.4375 7723.34375 7785.3125 7844.625 7904.90625 7968.3125 8026.09375 8082.96875 8139.1875 8197.21875 8252.65625 8306.5 8376.3125 8446.0625 8503.5 8568.40625 8627.03125 8688.75 8749.65625 8808.1875 8863.25 9191.784238 9403.872402 9559.03125 9717.9375 9817.5 9866.6875 9922.96875 9973.8125 10023.9375 10074.6875 10126.375 10179.0 10258.9375 10321.78125 10395.21875 10458.625 10529.6875 10571.5625 10672.0625 10726.625 10770.0625 10903.21875 10935.84375 10985.96875 11030.78125 11074.90625 11119.34375 11337.46875 11428.0 11477.71875 11530.5625 11582.5625 11630.4375 11683.3125 11734.375 11792.375 11854.34375 11915.1875 11978.46875 12037.6875 12092.96875 12149.5625 12204.84375 12261.1875 12317.46875 12375.75 12431.75 12492.5625 12563.9375 12625.0 12691.625 12754.15625 12814.0 12879.59375 12939.03125 12997.625 13051.65625
br66br05_250717_170202.7949.cbin,iibbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeehbbbbbiiibbbbbbbbbbbbbbbbbbbbbbbbeeeeeeee,3018.768083 3150.627979 3329.332837 3385.21875 3434.71875 3486.03125 3536.0625 3585.46875 3634.96875 3685.15625 3735.3125 3786.53125 3840.59375 3893.9375 3952.5 4010.90625 4067.09375 4118.21875 4179.53125 4240.875 4302.1875 4365.25 4418.9375 4475.21875 4531.15625 4585.90625 4642.6875 4696.90625 4755.90625 4820.84375 4879.0 4939.21875 5001.96875 5061.09375 5120.28125 5182.59375 5344.125 5382.6875 5424.34375 5464.59375 5505.75 5548.875 5822.634185 5977.71875 6131.15625 6265.058834 6312.3125 6359.78125 6405.875 6453.65625 6502.09375 6557.375 6606.8125 6657.0625 6710.96875 6774.03125 6827.5625 6887.125 6949.71875 7012.4375 7079.03125 7142.40625 7195.84375 7253.0 7309.375 7367.5 7424.5625 7478.65625 7536.28125 7594.65625 7658.78125 7721.125 7781.9375 7844.0 7903.53125 7962.03125 8022.4375,3056.938053 3190.532947 3341.477827 3390.3125 3440.3125 3492.71875 3543.3125 3592.9375 3642.375 3691.46875 3743.25 3795.4375 3854.28125 3912.71875 3968.8125 4028.03125 4089.59375 4151.96875 4211.96875 4274.96875 4334.40625 4385.1875 4445.8125 4501.9375 4558.125 4614.03125 4668.78125 4727.78125 4800.21875 4864.65625 4921.34375 4987.71875 5049.3125 5111.0 5164.625 5225.6875 5367.0 5398.28125 5447.78125 5485.6875 5528.40625 5575.125 5852.129162 6008.84375 6153.46875 6271.998829 6316.84375 6372.0625 6421.78125 6469.8125 6520.125 6568.53125 6623.34375 6676.4375 6729.9375 6791.34375 6857.375 6914.0625 6971.65625 7033.9375 7100.9375 7166.53125 7216.78125 7278.8125 7339.78125 7396.96875 7452.84375 7508.96875 7566.90625 7628.625 7701.59375 7764.40625 7826.78125 7890.28125 7948.28125 8000.71875 8057.40625
br66br05_250717_170210.7950.cbin,iiiibbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeehbbbbbiiibbbbbbbbbbhffffffhgmhbbbbbbbbbbbbbbbbbbbbbbbbbbbbeeeeeeeee,2116.65625 2243.0 2368.423498 2497.160681 2781.71875 2834.1875 2886.71875 2938.5 2989.375 3040.25 3093.0 3144.25 3195.03125 3244.75 3293.09375 3345.53125 3398.53125 3448.5 3502.46875 3551.28125 3607.84375 3665.0625 3726.34375 3791.03125 3851.53125 3911.0 3968.53125 4024.125 4080.96875 4135.90625 4191.21875 4245.625 4303.59375 4368.9375 4435.59375 4496.65625 4558.8125 4617.21875 4676.71875 4735.8125 4912.59375 4951.28125 4993.25 5034.46875 5076.0625 5120.46875 5335.088641 5481.821344 5589.794465 5740.67998 5789.59375 5839.46875 5887.96875 5941.34375 5993.34375 6048.9375 6103.46875 6158.75 6214.40625 6266.625 6323.75 6392.71875 6459.3125 6530.40625 6596.84375 6671.5625 6851.03125 6889.59375 6934.0 7080.4375 7115.71875 7159.03125 7198.84375 7240.375 7286.3125 7556.929675 7604.28125 7654.40625 7703.5 7751.5 7800.84375 7853.9375 7904.125 7957.5625 8019.03125 8072.5 8133.5625 8195.53125 8255.1875 8312.75 8370.125 8428.8125 8486.5625 8541.09375 8601.1875 8658.3125 8713.90625 8770.78125 8831.6875 8896.625 8959.03125 9017.1875 9082.78125 9140.03125 9201.5 9261.125 9319.3125,2137.28125 2269.125 2405.798809 2538.688804 2788.96875 2841.3125 2893.125 2947.3125 3000.25 3048.03125 3103.34375 3156.15625 3208.125 3259.90625 3309.0 3361.90625 3414.3125 3465.25 3518.53125 3572.4375 3631.90625 3693.5625 3748.71875 3815.09375 3870.65625 3938.28125 3994.15625 4052.3125 4107.3125 4164.40625 4220.8125 4278.90625 4346.3125 4416.125 4481.71875 4544.59375 4603.46875 4666.53125 4720.96875 4774.0 4925.84375 4957.375 5009.96875 5054.8125 5099.5 5137.03125 5365.542598 5512.275301 5621.632693 5751.754147 5794.4375 5848.65625 5902.6875 5952.4375 6007.625 6064.375 6117.3125 6174.0 6228.40625 6298.96875 6367.65625 6435.5 6502.0 6573.96875 6642.375 6720.40625 6872.46875 6922.6875 6969.375 7097.84375 7125.84375 7175.5625 7221.8125 7268.25 7313.125 7568.003841 7609.9375 7665.71875 7724.5 7771.53125 7820.96875 7873.5625 7926.15625 7977.71875 8039.53125 8101.90625 8163.6875 8224.71875 8288.96875 8343.8125 8401.375 8458.09375 8514.90625 8571.34375 8630.9375 8686.09375 8743.40625 8804.25 8875.25 8942.34375 9006.34375 9063.375 9131.875 9191.15625 9249.25 9308.03125 9362.0625
