wav_file,song,onsets,offsets
or34bk56_020818_082014.8661.cbin,iiiiiiiiiiiiiibbbbkiiieeeeeeeebkkkkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiieeeeeibbbbbbkkkiiiiiiiiiiieeeeeeeeibbbbkiiiiiiiiiiieeeeeee,26.0 198.0 352.0 496.0 634.0 788.0 940.0 1072.0 1220.0 1354.0 1504.0 1668.0 1820.0 1976.0 2150.0 2296.0 2440.0 2580.0 2748.0 2928.0 2986.0 3008.0 3193.025678 3275.951099 3366.0 3464.0 3560.0 3656.0 3752.0 3846.0 4042.0 4190.0 4350.0 4496.0 4654.0 4822.0 4878.0 5060.0 5090.0 5144.0 5170.0 5216.0 5250.0 5296.0 5336.0 5380.0 5422.0 5571.708615 5655.457827 5744.0 5842.0 5934.0 6032.0 6128.0 6226.0 6508.0 6644.0 6798.0 6952.0 7116.0 7170.0 7196.0 7344.0 7380.0 7434.0 7460.0 7504.0 7544.0 7590.0 7626.0 7670.0 7714.0 7878.713801 7959.417587 8044.0 8142.0 8242.0 8650.0 8804.0 8938.0 9062.0 9192.0 9336.0 9478.0 9650.0 9802.0 9974.0 10094.0 10186.0 10248.0 10320.0 10358.0 10402.0 10440.0 10490.0 10524.0 10572.0 10608.0 10765.967692 10846.671479 10932.0 11026.0 11122.0 11218.0 11318.0 11418.0 11738.0 11900.0 12048.0 12198.0 12342.0 12502.0 12658.0 12678.0 12748.0 12788.0 12924.0 12962.0 13044.0 13088.0 13126.0 13182.0 13210.0 13362.288339 13442.992125 13528.0 13626.0 13720.0 13818.0 13916.0,58.0 224.0 382.0 524.0 676.0 828.0 986.0 1122.0 1270.0 1410.0 1556.0 1714.0 1872.0 2038.0 2210.0 2354.0 2502.0 2644.0 2802.0 2972.0 3004.0 3098.0 3269.609744 3353.510758 3448.0 3546.0 3642.0 3738.0 3826.0 3926.0 4094.0 4234.0 4388.0 4536.0 4702.0 4868.0 4996.0 5074.0 5124.0 5164.0 5206.0 5244.0 5286.0 5326.0 5368.0 5410.0 5460.0 5647.844262 5727.025335 5826.0 5920.0 6016.0 6112.0 6208.0 6302.0 6554.0 6684.0 6850.0 7000.0 7156.0 7192.0 7288.0 7364.0 7416.0 7448.0 7496.0 7534.0 7582.0 7620.0 7664.0 7698.0 7750.0 7951.804023 8027.93967 8126.0 8222.0 8318.0 8672.0 8856.0 8994.0 9122.0 9242.0 9396.0 9540.0 9692.0 9844.0 10018.0 10128.0 10228.0 10262.0 10340.0 10390.0 10428.0 10474.0 10510.0 10556.0 10594.0 10648.0 10837.535201 10916.716274 11016.0 11110.0 11204.0 11300.0 11400.0 11492.0 11774.0 11958.0 12116.0 12256.0 12398.0 12546.0 12670.0 12730.0 12784.0 12866.0 12948.0 12998.0 13084.0 13122.0 13176.0 13202.0 13252.0 13438.423986 13522.173198 13612.0 13710.0 13806.0 13898.0 13996.0
or34bk56_020818_082036.8663.cbin,iiiiiiiiiiibbbbbbkkkiiiiiiiiiiiiiieeeeeeeibkkkiiiiiiiiiiiiieeeeeee,218.0 478.0 610.0 730.0 860.0 1006.0 1144.0 1284.0 1440.0 1578.0 1686.86641 1858.0 2018.0 2174.0 2328.0 2476.0 2620.0 2774.0 2952.0 3122.0 3310.0 3366.0 3400.0 3456.0 3594.0 3642.0 3690.0 3716.0 3772.0 3800.0 3858.0 3886.0 3940.0 3970.0 4106.0 4188.0 4278.0 4376.0 4468.0 4564.0 4660.0 4807.07582 5012.0 5152.0 5316.0 5482.0 5726.0 5780.0 5806.0 5952.0 5992.0 6054.0 6076.0 6122.0 6160.0 6216.0 6246.0 6294.0 6330.0 6541.005274 6620.02151 6708.0 6808.0 6906.0 7000.0 7100.0,228.0 490.0 626.0 762.0 894.0 1042.0 1192.0 1332.0 1462.0 1608.0 1740.0 1910.0 2070.0 2224.0 2378.0 2524.0 2670.0 2812.0 2982.0 3158.0 3336.0 3378.0 3438.0 3474.0 3616.0 3670.0 3706.0 3752.0 3786.0 3838.0 3872.0 3918.0 3956.0 4004.0 4180.0 4262.0 4356.0 4452.0 4548.0 4644.0 4738.0 4863.386242 5052.0 5188.0 5352.0 5520.0 5748.0 5794.0 5890.0 5970.0 6020.0 6064.0 6106.0 6150.0 6192.0 6228.0 6276.0 6314.0 6366.0 6616.38858 6692.680118 6794.0 6890.0 6988.0 7084.0 7180.0
or34bk56_020818_082105.8666.cbin,iiiiibbbbkkkiiiiiiiiiiibbkkkkiiiiiiiiiieeeeeeebkkbbbbbkkiiiiiiiiiieeeeeee,816.0 1110.0 1264.0 1410.0 1642.0 1800.0 1952.0 2142.0 2336.0 2502.0 2672.0 2826.0 3002.0 3086.0 3284.0 3324.0 3398.0 3450.0 3482.0 3530.0 3564.0 3612.0 3648.0 3842.0 4026.0 4192.0 4348.0 4530.0 4668.0 4838.0 4886.0 4922.0 4986.0 5052.0 5094.0 5172.0 5256.0 5338.0 5422.0 5602.578919 5682.577188 5770.0 5866.0 5964.0 6060.0 6160.0 6518.0 6666.0 6822.0 7044.0 7178.0 7334.0 7478.0 7646.0 7802.0 7944.0 8112.0 8200.0 8250.0 8328.0 8368.0 8450.0 8504.0 8534.0 8618.0 8670.0 8872.0 8950.0 9040.0 9136.0 9230.0 9330.0 9430.0,852.0 1140.0 1288.0 1452.0 1666.0 1854.0 2006.0 2198.0 2388.0 2538.0 2704.0 2858.0 3014.0 3124.0 3294.0 3346.0 3426.0 3464.0 3508.0 3544.0 3592.0 3626.0 3676.0 3892.0 4076.0 4238.0 4396.0 4568.0 4714.0 4858.0 4896.0 4970.0 4996.0 5064.0 5120.0 5200.0 5284.0 5364.0 5450.0 5675.593212 5755.59148 5850.0 5946.0 6042.0 6140.0 6236.0 6566.0 6704.0 6860.0 7098.0 7230.0 7390.0 7530.0 7698.0 7840.0 7982.0 8128.0 8230.0 8270.0 8346.0 8396.0 8482.0 8514.0 8566.0 8650.0 8682.0 8942.0 9024.0 9120.0 9216.0 9310.0 9408.0 9502.0
or34bk56_020818_082154.8680.cbin,iiiiiiiiibbbbbkkiiiiiiiiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiibbbbkiiiiiiiiiiiiieeeeee,592.0 714.0 884.0 1054.0 1208.0 1346.0 1502.0 1652.0 1792.0 1986.0 2142.0 2290.0 2434.0 2590.0 2724.0 2862.0 3028.0 3082.0 3120.0 3166.0 3254.0 3304.0 3350.0 3376.0 3432.0 3460.0 3514.0 3542.0 3588.0 3624.0 3802.0 3850.0 3894.0 3922.0 3968.0 4002.0 4086.0 4239.215033 4319.250128 4408.0 4502.0 4596.0 4690.0 4786.0 4884.0 5122.0 5268.0 5426.0 5584.0 5776.0 5864.0 6064.0 6098.0 6152.0 6180.0 6232.0 6264.0 6314.0 6346.0 6400.0 6428.0 6644.0 6786.0 6920.0 7054.0 7204.0 7382.0 7432.0 7472.0 7602.0 7640.0 7696.0 7722.0 7772.0 7806.0 7860.0 7890.0 7942.0 7984.0 8130.253946 8208.714253 8298.0 8392.0 8488.0 8588.0,604.0 754.0 914.0 1094.0 1238.0 1392.0 1556.0 1700.0 1854.0 2046.0 2196.0 2344.0 2488.0 2644.0 2768.0 2898.0 3054.0 3092.0 3160.0 3192.0 3276.0 3328.0 3366.0 3410.0 3446.0 3492.0 3534.0 3576.0 3616.0 3660.0 3824.0 3876.0 3916.0 3956.0 3992.0 4032.0 4122.0 4309.382787 4390.514253 4486.0 4584.0 4676.0 4770.0 4864.0 4964.0 5160.0 5302.0 5456.0 5622.0 5800.0 5906.0 6080.0 6132.0 6166.0 6208.0 6246.0 6296.0 6330.0 6378.0 6410.0 6464.0 6700.0 6840.0 6974.0 7108.0 7246.0 7408.0 7444.0 7518.0 7620.0 7674.0 7706.0 7752.0 7790.0 7838.0 7874.0 7920.0 7954.0 8006.0 8199.72401 8280.636201 8378.0 8476.0 8570.0 8668.0
or34bk56_020818_082209.8682.cbin,iiiiiiiiibbbbbbbbkiiiiiiiiiiieeeeeeebkkiiiiiiiiiiieeeeeee,1612.0 1784.0 1974.0 2108.0 2282.0 2422.0 2562.0 2694.0 2826.0 2968.0 3114.0 3254.0 3392.0 3534.0 3676.0 3822.0 3970.0 4116.0 4292.0 4348.0 4388.0 4514.0 4556.0 4608.0 4634.0 4680.0 4716.0 4762.0 4798.0 4952.272869 5034.468332 5122.0 5218.0 5312.0 5408.0 5504.0 5738.0 5884.0 6044.0 6200.0 6254.0 6448.0 6478.0 6562.0 6604.0 6644.0 6686.0 6722.0 6778.0 6810.0 6947.675018 7027.367201 7116.0 7214.0 7310.0 7408.0 7508.0,1636.0 1830.0 2020.0 2166.0 2342.0 2486.0 2632.0 2760.0 2886.0 3028.0 3178.0 3310.0 3452.0 3592.0 3732.0 3884.0 4030.0 4160.0 4334.0 4382.0 4460.0 4540.0 4592.0 4626.0 4672.0 4704.0 4750.0 4790.0 4840.0 5029.078465 5104.536596 5210.0 5302.0 5394.0 5488.0 5582.0 5788.0 5924.0 6082.0 6244.0 6370.0 6464.0 6514.0 6596.0 6634.0 6682.0 6718.0 6758.0 6806.0 6848.0 7017.749179 7101.563371 7196.0 7292.0 7392.0 7490.0 7586.0
or34bk56_020818_082217.8683.cbin,ibbbkkiiiiiiiiiiiiieeeeeebkkiieeiiiiiiiieeeeeeeee,1634.0 1818.0 1958.0 2114.0 2280.0 2426.0 2580.0 2638.0 2660.0 2678.0 2840.0 2896.0 2924.0 2980.0 3006.0 3060.0 3090.0 3136.0 3176.0 3325.632248 3404.206808 3496.0 3590.0 3688.0 3790.0 3962.0 4100.0 4276.0 4452.0 4510.0 4718.0 4810.0 4992.0 5030.0 5074.0 5112.0 5156.0 5238.0 5278.0 5322.0 5520.371308 5602.057732 5688.0 5784.0 5878.0 5974.0 6068.0 6168.0 6282.0,1676.0 1872.0 2018.0 2176.0 2318.0 2466.0 2612.0 2652.0 2670.0 2752.0 2876.0 2914.0 2956.0 2994.0 3040.0 3080.0 3124.0 3164.0 3210.0 3399.539012 3477.335606 3576.0 3670.0 3766.0 3864.0 4014.0 4142.0 4328.0 4496.0 4624.0 4800.0 4876.0 5016.0 5070.0 5108.0 5152.0 5232.0 5274.0 5316.0 5402.0 5598.167902 5677.520428 5772.0 5862.0 5958.0 6050.0 6146.0 6246.0 6346.0
or34bk56_020818_082647.8711.cbin,iiiiiiiiiiiibbbkiiiiiiiiiiiiibkkkkiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiieeeeeeeibbbbkiiiiiiiiiiieeeeeee,1986.0 2304.0 2524.0 2632.0 2942.0 3074.0 3206.0 3334.0 3480.0 3706.0 3854.0 3988.0 4154.0 4314.0 4464.0 4608.0 4770.0 4844.0 4860.0 5056.0 5106.0 5154.0 5178.0 5224.0 5260.0 5304.0 5342.0 5386.0 5422.0 5632.0 5790.0 5940.0 6092.0 6248.0 6418.0 6470.0 6496.0 6660.0 6696.0 6740.0 6778.0 6822.0 6860.0 6906.0 6944.0 6988.0 7026.0 7162.0 7240.0 7332.0 7426.0 7518.0 7612.0 7708.0 7806.0 8092.0 8238.0 8396.0 8564.0 8752.0 8804.0 8846.0 8984.0 9020.0 9076.0 9146.0 9184.0 9228.0 9268.0 9322.0 9505.548678 9584.649536 9670.0 9766.0 9860.0 9956.0 10056.0 10590.0 10760.0 10916.0 11050.0 11188.0 11344.0 11534.0 11588.0 11614.0 11756.0 11792.0 11850.0 11876.0 11922.0 12040.0 12094.0 12124.0 12270.78269 12352.176326 12442.0 12538.0 12634.0 12730.0 12826.0,2042.0 2332.0 2536.0 2682.0 2984.0 3118.0 3268.0 3394.0 3548.0 3752.0 3904.0 4046.0 4206.0 4372.0 4520.0 4640.0 4796.0 4854.0 4940.0 5086.0 5138.0 5172.0 5214.0 5250.0 5294.0 5338.0 5380.0 5416.0 5462.0 5688.0 5828.0 5980.0 6132.0 6290.0 6456.0 6488.0 6586.0 6678.0 6732.0 6768.0 6816.0 6846.0 6896.0 6926.0 6974.0 7012.0 7064.0 7230.0 7310.0 7412.0 7508.0 7598.0 7692.0 7784.0 7882.0 8134.0 8272.0 8428.0 8610.0 8792.0 8842.0 8924.0 9004.0 9058.0 9138.0 9176.0 9222.0 9260.0 9302.0 9390.0 9577.7712 9660.311226 9754.0 9846.0 9940.0 10036.0 10134.0 10616.0 10812.0 10974.0 11106.0 11240.0 11398.0 11572.0 11606.0 11702.0 11776.0 11828.0 11868.0 11912.0 11998.0 12080.0 12112.0 12162.0 12346.44438 12425.545238 12526.0 12622.0 12716.0 12814.0 12908.0
or34bk56_020818_082708.8714.cbin,iiiiiibbbbbkkiiiiiiiiiiiiieeeeeeeebkkkkiiiiiiiiiiiiii,1054.0 1182.0 1360.0 1518.0 1654.0 1796.0 1982.0 2136.0 2294.0 2466.0 2652.0 2800.0 2946.0 3112.0 3162.0 3248.0 3340.0 3388.0 3434.0 3468.0 3512.0 3546.0 3600.0 3628.0 3682.0 3712.0 3864.0 3944.0 4036.0 4136.0 4230.0 4324.0 4424.0 4522.0 4710.0 4858.0 5022.0 5184.0 5384.0 5550.0 5604.0 5644.0 5694.0 5788.0 5818.0 5868.0 5902.0 5956.0 5986.0 6030.0 6070.0 6116.0 6156.0,1088.0 1224.0 1400.0 1560.0 1704.0 1852.0 2036.0 2188.0 2348.0 2520.0 2700.0 2840.0 2990.0 3132.0 3172.0 3272.0 3360.0 3410.0 3450.0 3496.0 3532.0 3576.0 3614.0 3658.0 3698.0 3748.0 3940.0 4020.0 4116.0 4214.0 4310.0 4408.0 4502.0 4600.0 4748.0 4892.0 5058.0 5218.0 5422.0 5578.0 5618.0 5682.0 5714.0 5800.0 5852.0 5888.0 5932.0 5976.0 6016.0 6058.0 6102.0 6140.0 6192.0
or34bk56_020818_082716.8716.cbin,iiiiiiiiiiibbbbbbkkiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiieeeeeeee,1398.0 1610.0 1770.0 1964.0 2138.0 2264.0 2394.0 2524.0 2672.0 2796.0 2944.0 3090.0 3222.0 3370.0 3508.0 3644.0 3780.0 3936.0 4090.0 4224.0 4302.0 4452.0 4492.0 4538.0 4574.0 4628.0 4656.0 4712.0 4886.848806 4968.525864 5054.0 5150.0 5244.0 5340.0 5442.0 5542.0 5712.0 5856.0 6018.0 6190.0 6352.0 6406.0 6598.0 6628.0 6676.0 6712.0 6766.0 6794.0 6836.0 6878.0 6924.0 6962.0 7121.985593 7200.500397 7288.0 7386.0 7482.0 7578.0 7676.0 7778.0 7994.0 8146.0 8302.0 8472.0 8528.0 8552.0 8570.0 8726.0 8758.0 8810.0 8838.0 8968.0 9248.405735 9331.22272 9418.0 9514.0 9614.0 9714.0 9816.0 9914.0,1436.0 1640.0 1810.0 2010.0 2186.0 2318.0 2452.0 2582.0 2732.0 2854.0 3000.0 3146.0 3282.0 3426.0 3564.0 3700.0 3834.0 3974.0 4128.0 4258.0 4392.0 4476.0 4524.0 4560.0 4608.0 4646.0 4694.0 4778.0 4958.652813 5039.432322 5138.0 5230.0 5330.0 5422.0 5522.0 5616.0 5762.0 5908.0 6062.0 6226.0 6396.0 6528.0 6610.0 6664.0 6700.0 6748.0 6784.0 6830.0 6870.0 6920.0 6958.0 7000.0 7195.122671 7271.486384 7370.0 7468.0 7566.0 7660.0 7756.0 7852.0 8040.0 8188.0 8340.0 8514.0 8548.0 8562.0 8644.0 8742.0 8796.0 8834.0 8960.0 9130.0 9322.618358 9400.057617 9498.0 9598.0 9696.0 9794.0 9894.0 9990.0
or34bk56_020818_082734.8719.cbin,biiiiiiiiiibbbbbbkkkiiiiiiiiiiiieeeeeebkbbbbkkkiiiiiiiiieeeeeeeibkkiiiiiiiiiiiieeeeeebkkkkiiiiiiiiiiiiieeeeeeee,984.0 1173.500851 1338.0 1472.0 1614.0 1768.0 1966.0 2166.0 2272.0 2398.0 2550.0 2728.0 2864.0 3002.0 3144.0 3286.0 3430.0 3586.0 3736.0 3882.0 4010.0 4062.0 4238.0 4276.0 4322.0 4358.0 4404.0 4444.0 4498.0 4526.0 4582.0 4610.0 4752.406245 4835.426423 4922.0 5020.0 5114.0 5220.0 5418.0 5564.0 5750.0 5888.0 6042.0 6194.0 6376.0 6546.0 6728.0 6950.0 6974.0 7128.0 7166.0 7224.0 7298.0 7332.0 7378.0 7472.0 7666.0 7744.0 7836.0 7932.0 8028.0 8128.0 8226.0 8334.0 8542.0 8690.0 8848.0 9010.0 9102.0 9154.0 9236.0 9274.0 9330.0 9356.0 9402.0 9440.0 9486.0 9524.0 9614.0 9764.51228 9845.981989 9932.0 10028.0 10124.0 10232.0 10532.0 10666.0 10816.0 10972.0 11132.0 11310.0 11368.0 11388.0 11550.0 11588.0 11644.0 11670.0 11716.0 11754.0 11798.0 11838.0 11892.0 11920.0 12078.805703 12163.627503 12246.0 12344.0 12440.0 12536.0 12634.0 12732.0,1018.0 1208.825912 1362.0 1504.0 1650.0 1818.0 2012.0 2194.0 2324.0 2454.0 2612.0 2786.0 2928.0 3060.0 3200.0 3338.0 3486.0 3626.0 3778.0 3922.0 4044.0 4176.0 4262.0 4310.0 4352.0 4400.0 4436.0 4482.0 4518.0 4560.0 4602.0 4646.0 4826.201959 4905.122374 5006.0 5102.0 5196.0 5262.0 5468.0 5612.0 5806.0 5944.0 6098.0 6254.0 6434.0 6598.0 6774.0 6964.0 7064.0 7150.0 7202.0 7288.0 7324.0 7368.0 7404.0 7538.0 7740.0 7822.0 7916.0 8014.0 8108.0 8206.0 8302.0 8396.0 8580.0 8730.0 8882.0 9044.0 9138.0 9174.0 9256.0 9306.0 9344.0 9392.0 9426.0 9474.0 9512.0 9556.0 9646.0 9841.612951 9917.942615 10010.0 10114.0 10208.0 10304.0 10574.0 10704.0 10856.0 11010.0 11188.0 11348.0 11382.0 11482.0 11572.0 11624.0 11656.0 11708.0 11742.0 11790.0 11824.0 11872.0 11908.0 11954.0 12156.205595 12232.545215 12330.0 12428.0 12526.0 12614.0 12716.0 12810.0
or34bk56_020818_082812.8726.cbin,iiiiiiiiiiibbbbbiiiiiiiiiiiieeeeeeeeeebkkkkkiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiieeeeeee,190.0 330.0 478.0 650.0 794.0 1002.0 1134.0 1284.0 1422.0 1606.0 1752.0 1896.0 2042.0 2194.0 2340.0 2496.0 2682.0 2734.0 2768.0 2960.0 3004.0 3050.0 3084.0 3138.0 3168.0 3212.0 3250.0 3334.0 3489.26427 3571.8224 3666.0 3762.0 3856.0 3952.0 4048.0 4144.0 4240.0 4342.0 4524.0 4662.0 4830.0 5002.0 5164.0 5316.0 5474.0 5562.0 5616.0 5694.0 5732.0 5814.0 5868.0 5898.0 5952.0 5980.0 6143.301663 6225.859792 6310.0 6406.0 6504.0 6600.0 6694.0 6794.0 7008.0 7168.0 7324.0 7500.0 7672.0 7756.0 7900.0 7938.0 7990.0 8022.0 8074.0 8106.0 8160.0 8188.0 8238.0 8272.0 8414.0 8496.0 8582.0 8684.0 8780.0 8880.0 8978.0,210.0 358.0 506.0 672.0 816.0 1040.0 1182.0 1318.0 1478.0 1620.0 1766.0 1948.0 2094.0 2250.0 2392.0 2548.0 2702.0 2744.0 2812.0 2980.0 3036.0 3072.0 3118.0 3154.0 3198.0 3236.0 3282.0 3366.0 3564.116974 3643.372778 3742.0 3840.0 3934.0 4030.0 4128.0 4218.0 4316.0 4412.0 4556.0 4700.0 4862.0 5036.0 5192.0 5354.0 5494.0 5596.0 5632.0 5714.0 5764.0 5848.0 5882.0 5930.0 5968.0 6016.0 6214.852042 6295.208621 6392.0 6490.0 6586.0 6674.0 6768.0 6866.0 7044.0 7204.0 7358.0 7526.0 7702.0 7810.0 7922.0 7976.0 8006.0 8054.0 8092.0 8136.0 8170.0 8220.0 8252.0 8304.0 8490.0 8568.0 8668.0 8764.0 8860.0 8960.0 9058.0
or34bk56_020818_082823.8727.cbin,iiiiiiiibbbbbkkkiiiiiiiiiieeeeeeeebkkbbbkkiiiiiiiiiiiiieeeeeee,4108.0 4248.0 4414.0 4544.0 4696.0 4854.0 4984.0 5112.0 5278.0 5430.0 5572.0 5702.0 5828.0 5972.0 6110.0 6274.0 6432.0 6486.0 6656.0 6696.0 6740.0 6776.0 6824.0 6858.0 6904.0 6940.0 7105.355553 7188.067729 7274.0 7370.0 7466.0 7562.0 7658.0 7760.0 7958.0 8102.0 8238.0 8422.0 8590.0 8750.0 8914.0 9056.0 9222.0 9276.0 9302.0 9478.0 9514.0 9562.0 9596.0 9642.0 9678.0 9734.0 9762.0 9808.0 9846.0 9998.0 10082.0 10172.0 10270.0 10366.0 10462.0 10560.0,4122.0 4280.0 4446.0 4588.0 4724.0 4894.0 5032.0 5166.0 5332.0 5484.0 5630.0 5764.0 5886.0 6022.0 6164.0 6330.0 6472.0 6600.0 6680.0 6730.0 6764.0 6812.0 6848.0 6894.0 6934.0 6980.0 7182.313838 7260.710597 7356.0 7452.0 7546.0 7640.0 7736.0 7834.0 8006.0 8144.0 8292.0 8484.0 8650.0 8798.0 8956.0 9110.0 9264.0 9298.0 9394.0 9500.0 9550.0 9588.0 9636.0 9672.0 9716.0 9754.0 9796.0 9838.0 9886.0 10066.0 10152.0 10254.0 10350.0 10448.0 10546.0 10638.0
or34bk56_020818_082909.8737.cbin,biiiiiiiibbbbbbkkiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiiieeeeeeeeibbbbkkkiiiiiiiiiiiiiieeeeeee,540.0 796.0 988.0 1140.0 1280.0 1412.0 1546.0 1682.0 1820.0 1976.0 2106.0 2258.0 2408.0 2562.0 2746.0 2906.0 3066.0 3218.0 3308.0 3368.0 3484.0 3530.0 3568.0 3606.0 3660.0 3688.0 3740.0 3768.0 3953.793233 4031.337229 4120.0 4216.0 4312.0 4404.0 4500.0 4594.0 4700.0 4870.0 5010.0 5170.0 5322.0 5476.0 5530.0 5558.0 5698.0 5736.0 5784.0 5816.0 5866.0 5896.0 5942.0 5978.0 6024.0 6062.0 6218.0 6298.0 6390.0 6484.0 6582.0 6678.0 6774.0 7024.0 7184.0 7342.0 7514.0 7644.0 7700.0 7730.0 7882.0 7924.0 8000.0 8052.0 8082.0 8136.0 8162.0 8248.0 8380.0 8460.0 8550.0 8646.0 8744.0 8838.0 8946.0 9168.0 9312.0 9480.0 9638.0 9688.0 9730.0 9786.0 9870.0 9908.0 9954.0 9982.0 10034.0 10064.0 10112.0 10148.0 10202.0 10230.0 10380.239406 10460.351507 10544.0 10640.0 10734.0 10832.0 10930.0 11042.0 11322.0 11516.0 11652.0 11780.0 11906.0 12050.0 12224.0 12388.0 12582.0 12630.0 12666.0 12730.0 12798.0 12838.0 12892.0 12918.0 12972.0 13002.0 13048.0 13084.0 13136.0 13168.0 13314.973346 13395.899769 13478.0 13576.0 13672.0 13770.0 13878.0,574.0 816.0 1022.0 1186.0 1330.0 1460.0 1594.0 1736.0 1866.0 2026.0 2164.0 2316.0 2460.0 2612.0 2806.0 2944.0 3096.0 3236.0 3354.0 3380.0 3508.0 3558.0 3592.0 3642.0 3674.0 3718.0 3754.0 3804.0 4024.690601 4104.45014 4202.0 4296.0 4392.0 4482.0 4578.0 4672.0 4726.0 4908.0 5048.0 5208.0 5362.0 5502.0 5540.0 5602.0 5716.0 5766.0 5798.0 5850.0 5882.0 5928.0 5960.0 6006.0 6044.0 6094.0 6290.0 6370.0 6468.0 6564.0 6660.0 6756.0 6848.0 7062.0 7214.0 7376.0 7556.0 7670.0 7710.0 7772.0 7896.0 7948.0 8026.0 8062.0 8110.0 8146.0 8196.0 8278.0 8454.0 8530.0 8630.0 8730.0 8820.0 8916.0 9018.0 9210.0 9354.0 9518.0 9668.0 9700.0 9772.0 9796.0 9882.0 9932.0 9966.0 10018.0 10056.0 10100.0 10132.0 10180.0 10214.0 10266.0 10455.532734 10530.223715 10624.0 10720.0 10818.0 10912.0 11010.0 11090.0 11362.0 11570.0 11712.0 11836.0 11964.0 12094.0 12266.0 12428.0 12610.0 12646.0 12722.0 12744.0 12816.0 12866.0 12906.0 12950.0 12984.0 13032.0 13068.0 13116.0 13152.0 13204.0 13389.435997 13468.552564 13562.0 13658.0 13750.0 13848.0 13916.0
or34bk56_020818_083144.8754.cbin,iiiiiibbbbkkkiiiiiiiiiiiiiiieeeeeeeebkbbbbkiiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiieeeeeeeebkkiiiiiiiiiieeeeeee,684.0 872.0 1038.0 1224.0 1434.0 1632.0 1978.0 2132.0 2302.0 2476.0 2666.0 2842.0 3002.0 3162.0 3246.0 3302.0 3440.0 3482.0 3532.0 3560.0 3614.0 3642.0 3688.0 3722.0 3764.0 3800.0 3858.0 3888.0 4052.0 4132.0 4220.0 4316.0 4406.0 4502.0 4596.0 4694.0 4888.0 5046.0 5244.0 5424.0 5584.0 5736.0 5896.0 6062.0 6114.0 6154.0 6208.0 6290.0 6328.0 6408.0 6462.0 6490.0 6544.0 6572.0 6616.0 6652.0 6824.0 6902.0 6992.0 7086.0 7180.0 7276.0 7372.0 7602.0 7760.0 7922.0 8078.0 8254.0 8406.0 8480.0 8518.0 8572.0 8598.0 8652.0 8678.0 8732.0 8760.0 8948.0 9028.0 9116.0 9212.0 9304.0 9398.0 9498.0 9594.0 9922.0 10062.0 10230.0 10430.0 10520.0 10576.0 10650.0 10690.0 10770.0 10816.0 10854.0 10898.0 10934.0 11116.0 11196.0 11284.0 11384.0 11478.0 11574.0 11674.0,696.0 894.0 1072.0 1252.0 1464.0 1670.0 2028.0 2180.0 2352.0 2528.0 2688.0 2868.0 3024.0 3182.0 3282.0 3320.0 3464.0 3508.0 3546.0 3588.0 3624.0 3668.0 3706.0 3750.0 3788.0 3836.0 3870.0 3918.0 4124.0 4202.0 4292.0 4386.0 4484.0 4574.0 4670.0 4760.0 4926.0 5068.0 5292.0 5474.0 5634.0 5786.0 5932.0 6088.0 6126.0 6198.0 6226.0 6310.0 6362.0 6438.0 6472.0 6520.0 6554.0 6602.0 6634.0 6680.0 6894.0 6970.0 7066.0 7164.0 7256.0 7352.0 7448.0 7636.0 7796.0 7960.0 8114.0 8280.0 8418.0 8498.0 8550.0 8582.0 8628.0 8664.0 8710.0 8744.0 8794.0 9018.0 9096.0 9196.0 9292.0 9382.0 9476.0 9576.0 9666.0 9970.0 10108.0 10266.0 10448.0 10554.0 10588.0 10670.0 10720.0 10804.0 10836.0 10884.0 10920.0 10974.0 11188.0 11270.0 11372.0 11464.0 11558.0 11652.0 11746.0
