wav_file,song,onsets,offsets
or37bk38_280718_130625.1136.cbin,iiididbbbidbbbiiccccccccccccceeeeeddbbbiidddddiiicccccccccccccceeeeeeiidbbbii,2275.15625 2419.65625 2661.625 2994.53125 3168.75 3359.875 3547.8125 3627.53125 3702.78125 3934.96875 4129.5625 4314.0625 4395.375 4468.125 4673.625 4741.8125 5203.003036 5241.28125 5283.46875 5327.5625 5372.71875 5416.875 5460.8125 5506.09375 5550.15625 5593.8125 5640.0 5684.78125 5730.5 5835.75 5923.75 6021.71875 6132.96875 6237.3125 6474.4375 6682.1875 6879.90625 6958.65625 7034.96875 7344.40625 7482.0625 7693.40625 7901.03125 8098.28125 8288.84375 8501.125 8693.65625 8744.8125 8795.03125 9244.570403 9282.90625 9325.59375 9369.1875 9413.84375 9456.125 9502.5 9547.0 9589.9375 9634.125 9679.75 9724.125 9769.90625 9814.875 9914.375 10008.4375 10104.21875 10213.34375 10321.375 10431.4375 10749.1875 10894.96875 11092.6875 11282.40625 11359.78125 11434.1875 11642.84375 11705.53125,2322.0 2444.6875 2691.59375 3071.0 3254.8125 3444.40625 3601.6875 3678.9375 3765.21875 4014.625 4211.25 4371.1875 4446.5 4535.0625 4714.03125 5058.125 5224.816142 5264.59375 5307.125 5354.1875 5397.40625 5442.5 5486.75 5531.84375 5575.84375 5620.84375 5665.875 5709.71875 5755.9375 5906.46875 5995.53125 6108.9375 6213.59375 6320.90625 6550.8125 6769.5 6938.0625 7014.625 7098.5625 7380.0 7586.34375 7779.3125 7984.875 8187.71875 8376.375 8586.78125 8730.8125 8790.6875 9077.5 9268.844389 9308.0625 9350.4375 9394.9375 9439.59375 9485.0 9528.25 9572.1875 9619.1875 9661.78125 9706.25 9749.5 9794.03125 9843.0625 9992.5625 10077.90625 10188.6875 10295.59375 10406.5 10515.84375 10798.5625 10983.96875 11176.03125 11341.78125 11415.6875 11498.46875 11677.84375 11960.375
or37bk38_280718_130643.1137.cbin,iiiiiidddbbidbbbiiicccccccccccccceeeeediiddddbbbiiiiiiiiiidbbbiiicccccccccccccccceeeee,3093.75 3245.875 3745.34375 3894.28125 4088.25 4454.28125 4632.09375 4809.3125 4995.40625 5081.3125 5159.4375 5342.71875 5531.90625 5706.15625 5785.03125 5863.25 6064.8125 6129.03125 6407.875 6596.90625 6635.9375 6677.84375 6721.3125 6765.78125 6811.09375 6854.09375 6899.28125 6942.40625 6988.0625 7031.5 7074.84375 7121.78125 7166.0625 7268.96875 7362.375 7462.53125 7577.59375 7684.25 7936.09375 8174.5625 9268.34375 9406.90625 9606.65625 9793.0625 9966.21875 10147.9375 10226.0 10306.4375 10489.21875 10668.78125 10991.65625 11123.65625 11316.09375 11490.8125 11667.65625 11828.5 12014.9375 12197.75 12369.125 12559.46875 12626.0 12705.8125 12910.375 12960.28125 12992.65625 13508.010823 13545.1875 13589.0 13632.6875 13677.71875 13723.78125 13768.9375 13813.84375 13858.59375 13904.0625 13948.53125 13995.0 14041.5625 14085.96875 14132.0 14177.46875 14281.8125 14374.84375 14479.09375 14585.125 14695.8125,3144.0 3301.46875 3812.75 3952.96875 4140.4375 4512.28125 4708.71875 4892.125 5058.4375 5137.03125 5221.8125 5427.625 5614.78125 5763.1875 5837.375 5926.125 6124.0 6401.53125 6448.5625 6620.75 6658.96875 6702.3125 6748.78125 6792.375 6836.46875 6880.53125 6926.09375 6969.0 7013.59375 7057.78125 7101.78125 7148.34375 7196.625 7348.6875 7436.53125 7550.0 7662.71875 7775.96875 8013.1875 8244.6875 9309.1875 9486.3125 9687.4375 9863.78125 10049.5 10206.6875 10287.34375 10367.15625 10573.90625 10712.21875 11026.65625 11207.78125 11410.15625 11588.09375 11752.6875 11906.34375 12089.1875 12264.46875 12449.71875 12606.125 12684.53125 12770.1875 12955.21875 12987.53125 13341.5625 13529.826355 13569.375 13614.96875 13658.46875 13703.71875 13749.90625 13795.625 13839.21875 13882.75 13928.34375 13973.90625 14021.09375 14065.375 14110.875 14155.375 14209.0 14360.46875 14446.875 14560.0625 14669.375 14779.5625
or37bk38_280718_130715.1138.cbin,iiiidddbbbidiiiiccccccccccccccceeeeeiidbbbidddbbdidddbbbiiiiidbbbiicccccccccccceeeeedbbbiiieeeee,932.9375 1093.4375 2065.28125 2428.25 2995.4375 3194.8125 3395.28125 3588.125 3669.125 3743.84375 3950.59375 4142.125 4350.03125 4431.375 4530.96875 4574.1875 4875.847295 4916.125 4958.3125 5002.90625 5046.15625 5089.40625 5133.25 5177.53125 5222.65625 5265.6875 5312.21875 5356.78125 5402.40625 5447.78125 5492.65625 5599.09375 5695.96875 5795.8125 5907.71875 6015.75 6314.09375 6467.1875 6661.375 6841.8125 6920.21875 6996.0 7214.875 7416.84375 7605.375 7783.46875 7966.125 8045.59375 8120.09375 8316.78125 8499.96875 8697.34375 8938.21875 9137.1875 9214.53125 9291.59375 9501.25 9692.46875 9869.5625 10049.84375 10217.9375 10431.28125 10618.34375 10699.71875 10775.0 10996.6875 11098.28125 11601.90625 11640.34375 11682.84375 11726.9375 11770.65625 11817.25 11861.71875 11905.0 11949.96875 11994.625 12039.84375 12088.34375 12143.0 12230.34375 12329.09375 12438.3125 12550.5 12802.75 12983.875 13058.25 13133.625 13358.625 13418.5625 13749.53125 13915.0 14010.6875 14103.59375 14219.8125 14326.625,953.5625 1114.28125 2098.21875 2472.03125 3069.46875 3272.96875 3474.9375 3641.5 3717.15625 3809.875 4030.96875 4223.0 4393.4375 4526.40625 4568.15625 4728.75 4899.250706 4938.375 4982.875 5028.75 5071.84375 5112.96875 5158.9375 5201.46875 5248.15625 5290.6875 5336.375 5380.59375 5425.40625 5471.84375 5521.6875 5678.9375 5766.625 5879.53125 5990.875 6105.5625 6350.0 6556.21875 6744.40625 6901.25 6977.0 7060.0625 7313.53125 7496.90625 7687.375 7868.84375 8024.4375 8099.875 8189.1875 8396.34375 8585.5 8786.25 9022.59375 9196.28125 9270.96875 9358.3125 9595.09375 9769.28125 9953.71875 10116.9375 10309.6875 10513.125 10675.5 10754.4375 10839.125 11036.5 11438.78125 11623.0 11665.625 11708.5 11752.71875 11798.96875 11844.21875 11886.8125 11930.125 11974.53125 12019.625 12066.15625 12108.6875 12215.6875 12299.28125 12413.84375 12522.1875 12635.09375 12880.34375 13041.28125 13115.6875 13209.65625 13404.59375 13745.40625 13792.9375 13994.0 14076.75 14193.21875 14301.46875 14411.84375
or37bk38_280718_131232.1141.cbin,idddddidbbbiiiiiiidbbbicccccccccccccccccccceeeeedbbbiieeeeeidbbbi,4839.09375 5049.46875 5257.90625 5452.21875 5662.375 5879.53125 6518.78125 6667.21875 6847.25 6924.0 6993.34375 7189.8125 7393.34375 7556.15625 7988.4375 8162.90625 8335.84375 8550.5 8763.40625 8941.28125 9020.34375 9093.6875 9313.625 9836.5625 9874.53125 9916.75 9959.6875 10002.5 10046.28125 10089.96875 10133.375 10177.5625 10221.1875 10265.34375 10311.03125 10354.875 10398.21875 10441.59375 10487.90625 10531.90625 10577.15625 10621.53125 10667.0 10766.46875 10852.78125 10947.90625 11058.1875 11166.375 11421.21875 11607.65625 11685.8125 11762.78125 11971.8125 12025.625 12536.25 12631.0 12724.4375 12834.46875 12942.15625 13383.75 13538.75 13718.15625 13798.25 13872.375 14083.03125,4890.09375 5130.09375 5340.3125 5528.65625 5748.625 5956.15625 6562.65625 6752.4375 6904.0 6974.65625 7059.6875 7272.46875 7464.78125 7656.5 8049.375 8235.59375 8409.9375 8641.6875 8845.90625 9002.125 9076.15625 9157.78125 9702.40625 9860.3125 9900.03125 9944.96875 9989.625 10030.78125 10073.9375 10117.78125 10162.4375 10207.53125 10249.78125 10293.5 10338.78125 10384.15625 10427.5 10470.9375 10515.6875 10562.375 10604.9375 10648.09375 10696.65625 10838.0625 10922.375 11035.5625 11142.71875 11261.0 11507.15625 11669.40625 11746.5 11832.53125 12019.53125 12402.96875 12614.1875 12700.28125 12814.65625 12919.71875 13024.28125 13436.65625 13623.4375 13782.09375 13856.6875 13942.53125 14498.78125
or37bk38_280718_131246.1142.cbin,iiiiiddddbbiddbbbiiiiiiiiiddicccccccccccceeeeeeidbbbiicccccccccccccccceee,1e-06 4109.34375 4278.0625 4473.375 4734.96875 5002.4375 5162.4375 5360.84375 5531.5625 5615.75 5689.21875 5879.1875 6064.15625 6250.0 6428.78125 6505.28125 6579.75 6804.78125 6992.875 7154.25 7345.9375 7519.15625 7715.21875 7920.25 8086.125 8258.15625 8441.875 8607.125 8802.28125 9379.53125 9417.21875 9459.65625 9503.09375 9547.1875 9591.40625 9635.96875 9680.65625 9724.5 9769.90625 9814.53125 9857.59375 9958.125 10048.21875 10145.75 10257.5625 10368.1875 10487.21875 11081.1875 11267.15625 11443.375 11518.8125 11592.78125 11793.34375 11883.21875 12334.9375 12371.59375 12413.53125 12457.40625 12501.96875 12548.59375 12593.875 12638.25 12684.0 12730.6875 12775.15625 12820.625 12865.5625 12911.0625 12957.28125 13004.625 13111.6875 13206.46875 13302.75,85.84375 4135.5625 4340.125 4527.5 4797.25 5060.21875 5256.5 5449.03125 5589.65625 5667.4375 5752.0625 5966.125 6158.4375 6337.6875 6486.59375 6572.03125 6645.78125 6892.90625 7067.5625 7255.59375 7436.375 7609.8125 7808.375 7995.78125 8137.8125 8341.96875 8516.28125 8689.28125 9240.6875 9402.9375 9444.75 9487.96875 9531.84375 9576.25 9620.0625 9663.9375 9708.09375 9753.71875 9798.15625 9841.78125 9888.09375 10031.875 10119.75 10236.53125 10343.28125 10455.0 10569.125 11159.59375 11349.9375 11498.125 11577.9375 11659.21875 11876.5625 12184.25 12356.15625 12398.4375 12442.90625 12484.5625 12529.09375 12575.90625 12621.3125 12665.40625 12712.0625 12758.5625 12804.5625 12848.625 12896.5 12938.96875 12987.28125 13042.21875 13190.125 13277.84375 13382.0
or37bk38_280718_131259.1143.cbin,iiidddbbidbbbiiiidbbbiiicccccccccccceeeeeebbb,2977.4375 3133.9375 3294.28125 3480.40625 3689.65625 3864.46875 3947.75 4020.84375 4217.59375 4406.875 4597.40625 4668.75 4743.75 4938.28125 5164.6875 5349.03125 5875.3125 6031.125 6242.25 6316.34375 6389.53125 6635.0625 6688.25 7030.46875 7229.028312 7264.75 7308.40625 7353.0 7397.71875 7442.40625 7487.40625 7531.75 7578.28125 7622.8125 7668.40625 7714.5625 7818.65625 7913.3125 8010.46875 8122.53125 8230.78125 8479.3125 8690.03125 8776.40625 8870.15625,3021.96875 3183.78125 3342.59375 3559.78125 3780.46875 3928.65625 4003.09375 4088.71875 4301.5 4492.1875 4649.34375 4728.75 4813.90625 5026.625 5219.84375 5404.125 5917.125 6118.90625 6297.25 6369.25 6456.25 6681.1875 7021.15625 7069.75 7249.627081 7290.125 7337.03125 7382.5 7426.0 7470.53125 7514.65625 7562.0 7606.15625 7652.46875 7699.21875 7750.84375 7899.96875 7984.375 8100.03125 8210.46875 8325.8125 8563.03125 8759.5 8839.375 8929.0
or37bk38_280718_131307.1144.cbin,iiiiiiddidbbbidddiiiiiiiidicccccccccccccccceeeeedbbbidbbiiiiidiiiddbbbidbbbicccccccccccceeeee,2975.125 3351.84375 3490.875 3659.59375 3799.71875 3997.65625 4197.28125 4395.4375 4604.875 4771.5625 4951.65625 5030.5625 5105.65625 5306.03125 5490.5 6908.5 7099.5625 7324.65625 7488.78125 7669.6875 7847.34375 8043.8125 8222.28125 8384.875 8609.3125 8809.5 9022.3125 9550.1875 9589.125 9631.875 9676.4375 9720.53125 9764.78125 9809.90625 9854.75 9899.4375 9947.09375 9992.25 10037.125 10083.1875 10128.375 10174.4375 10223.34375 10340.03125 10430.5 10527.28125 10636.875 10746.46875 10976.65625 11156.75 11235.5625 11309.3125 11521.1875 11708.59375 11896.09375 11975.40625 12210.9375 12388.21875 12585.5625 12789.09375 12985.15625 13170.96875 13394.96875 13584.34375 14568.21875 14719.4375 14915.28125 15101.34375 15179.78125 15254.625 15456.3125 15654.59375 15840.78125 15919.71875 15992.84375 16198.0625 16779.375 16816.6875 16860.25 16906.09375 16950.59375 16994.5625 17039.53125 17084.875 17131.9375 17177.46875 17223.21875 17270.34375 17378.21875 17471.84375 17568.46875 17682.25 17790.75,3033.15625 3408.90625 3548.4375 3707.78125 3841.53125 4041.625 4275.28125 4477.21875 4675.5 4853.9375 5009.8125 5084.84375 5169.96875 5383.03125 5573.875 6988.875 7169.8125 7374.0625 7566.625 7752.6875 7930.90625 8129.1875 8299.25 8483.71875 8703.9375 8885.53125 9411.25 9572.875 9614.84375 9659.90625 9703.75 9746.75 9792.71875 9838.65625 9882.84375 9929.1875 9973.96875 10020.15625 10065.34375 10112.21875 10157.5 10203.25 10256.8125 10418.28125 10504.71875 10616.15625 10722.875 10831.59375 11062.03125 11220.875 11292.28125 11375.125 11602.5 11792.1875 11955.15625 12040.6875 12294.84375 12476.28125 12659.53125 12855.5625 13067.875 13258.15625 13471.21875 13672.28125 14605.75 14799.96875 15005.8125 15160.09375 15236.03125 15322.46875 15552.25 15738.125 15902.28125 15978.09375 16066.78125 16636.6875 16803.1875 16842.84375 16889.5 16935.625 16981.40625 17025.21875 17069.09375 17113.9375 17158.53125 17205.1875 17253.34375 17305.84375 17458.90625 17543.0625 17658.3125 17767.15625 17874.0625
or37bk38_280718_131331.1146.cbin,iiiiiiiiiddddddiidbbbi,2480.78125 2624.03125 2791.8125 2965.21875 3136.9375 3321.03125 3500.34375 3676.71875 3838.6875 4044.8125 4240.65625 4453.8125 4665.84375 4890.3125 5095.71875 5452.5625 5592.9375 5799.65625 5994.0625 6060.09375 6132.46875 6355.0625,2512.875 2668.4375 2843.59375 3011.28125 3194.5 3372.375 3562.0625 3736.25 3897.625 4127.5 4320.375 4537.03125 4753.9375 4983.28125 5177.6875 5490.0625 5666.34375 5884.0625 6037.90625 6113.375 6198.75 6432.3125
or37bk38_280718_131338.1147.cbin,iiiiiiddddbbbidiiiiiiiidbbbiccccccccccccccccceeeeeedbbbieeeeeididdbbbi,2977.5 3130.90625 3340.375 3677.96875 3996.625 4191.75 4362.1875 4557.40625 4753.46875 4943.03125 5121.4375 5200.90625 5274.5625 5462.28125 5655.4375 5922.40625 6073.90625 6238.625 6423.90625 6610.375 6812.03125 6983.65625 7171.125 7362.875 7544.34375 7616.03125 7687.1875 7893.1875 8418.1875 8458.46875 8500.25 8542.59375 8586.3125 8632.46875 8677.0625 8721.375 8766.9375 8810.96875 8856.28125 8900.09375 8945.5625 8991.34375 9036.625 9080.53125 9125.6875 9224.625 9315.46875 9411.59375 9522.0625 9630.8125 9740.34375 9995.53125 10176.53125 10253.65625 10323.0625 10543.625 11077.34375 11169.0 11264.59375 11380.75 11491.09375 11756.25 11927.46875 12294.5625 12472.65625 12674.1875 12847.71875 12927.28125 13005.71875 13227.5625,3016.28125 3176.8125 3394.09375 3730.15625 4044.25 4228.25 4439.4375 4636.84375 4827.65625 5031.4375 5181.9375 5255.8125 5340.125 5559.5625 5707.0 5944.25 6148.90625 6332.3125 6506.1875 6709.9375 6884.75 7071.6875 7251.84375 7450.0625 7603.90625 7675.59375 7752.03125 8278.03125 8443.1875 8483.71875 8526.65625 8569.9375 8614.65625 8660.65625 8704.6875 8748.46875 8794.15625 8839.625 8884.8125 8929.5 8973.40625 9017.09375 9064.5625 9108.90625 9154.46875 9300.65625 9386.09375 9499.46875 9607.71875 9716.21875 9819.71875 10076.0 10235.8125 10304.3125 10386.84375 10983.40625 11152.75 11239.0625 11356.0 11467.6875 11579.4375 11815.40625 12014.09375 12342.53125 12557.5625 12761.0625 12906.84375 12987.65625 13071.4375 13326.53125
or37bk38_280718_131356.1148.cbin,iiiiiiiiiidddbbbiiidicccccccccccccceeeeedbbbidbbbiiiidbbb,2831.8125 2984.3125 3141.4375 3289.0 4693.21875 4844.8125 5015.09375 5173.4375 5328.875 5473.25 5669.46875 5850.90625 6040.25 6219.125 6296.0625 6371.5 6581.40625 6757.4375 6949.125 7153.90625 7360.5625 7888.96875 7927.65625 7970.375 8013.03125 8058.40625 8103.53125 8147.8125 8192.5 8235.34375 8282.15625 8327.28125 8373.28125 8418.65625 8463.375 8564.1875 8655.03125 8755.03125 8867.5625 8972.875 9203.625 9388.90625 9466.28125 9544.90625 9760.46875 9957.65625 10152.75 10234.0 10307.21875 10533.96875 10706.9375 10886.75 11080.0625 11267.65625 11454.46875 11535.71875 11608.34375,2867.90625 3031.9375 3200.8125 3344.59375 4741.0625 4880.0625 5067.03125 5230.40625 5378.5 5542.53125 5743.4375 5927.4375 6123.0625 6278.53125 6348.6875 6437.53125 6652.25 6841.4375 7052.9375 7242.28125 7745.46875 7913.0625 7954.6875 7997.3125 8039.625 8086.75 8130.4375 8176.34375 8219.6875 8265.59375 8309.625 8356.5625 8401.84375 8446.6875 8496.625 8638.65625 8730.5 8843.96875 8953.28125 9060.40625 9290.1875 9449.3125 9524.84375 9614.46875 9851.40625 10043.875 10212.0625 10289.34375 10378.15625 10581.59375 10776.5 10968.5 11172.53125 11352.125 11513.375 11593.0625 11676.28125
or37bk38_280718_131423.1151.cbin,iiiddbbbidddbbbiiiiidiiccccccccccccceeeeedbbb,24747.65625 25008.09375 25483.1875 25669.34375 25857.4375 26028.1875 26113.53125 26190.09375 26381.8125 26571.28125 26766.90625 26930.8125 27105.5625 27189.4375 27259.46875 27458.53125 27646.1875 27826.5 28005.90625 28174.4375 28363.28125 28561.71875 28612.53125 29077.25 29114.5625 29155.15625 29197.8125 29240.59375 29283.5625 29326.4375 29369.03125 29412.59375 29455.5625 29500.34375 29545.6875 29590.625 29705.125 29797.1875 29892.59375 30003.53125 30111.34375 30336.0625 30517.84375 30594.46875 30674.15625,24808.25 25072.375 25537.8125 25748.1875 25941.28125 26093.34375 26169.65625 26257.0 26475.78125 26656.625 26834.3125 27015.21875 27168.1875 27244.09375 27327.15625 27544.125 27730.375 27914.0625 28081.9375 28266.6875 28449.75 28606.875 28938.8125 29099.71875 29140.46875 29182.90625 29226.1875 29268.59375 29311.75 29355.46875 29397.84375 29439.90625 29483.84375 29527.59375 29573.53125 29619.46875 29785.28125 29867.4375 29982.8125 30085.25 30198.4375 30418.21875 30578.3125 30655.96875 30740.0625
or37bk38_280718_131730.1154.cbin,iddddiiiiiiiiiiiidddbbbidiiiidiicccccccccccccccceeeee,2394.34375 2998.1875 3201.03125 3399.15625 3613.0625 3802.90625 3973.71875 4160.46875 4372.4375 4553.4375 4749.84375 4950.25 5135.3125 5344.0625 5585.84375 5732.34375 5939.96875 6142.15625 6340.0 6507.84375 6688.09375 6762.84375 6835.53125 7067.46875 7244.3125 7417.4375 7644.71875 7844.90625 7993.4375 8186.8125 8453.3125 8555.15625 8987.287319 9026.78125 9068.8125 9112.0625 9154.96875 9197.5625 9241.0 9283.90625 9325.15625 9368.28125 9412.59375 9455.75 9500.1875 9546.03125 9590.03125 9635.28125 9740.09375 9830.5 9923.03125 10039.71875 10142.625,2416.03125 3058.84375 3274.1875 3469.4375 3677.96875 3873.65625 4053.53125 4237.65625 4430.0 4633.25 4822.0 5010.28125 5191.21875 5402.21875 5631.6875 5822.0625 6010.125 6220.03125 6409.75 6590.6875 6740.21875 6813.96875 6895.40625 7129.5 7320.53125 7493.375 7706.75 7873.75 8075.34375 8269.59375 8485.90625 8831.8125 9011.071561 9048.25 9091.34375 9135.28125 9180.21875 9220.21875 9265.75 9307.46875 9351.21875 9394.84375 9438.90625 9481.9375 9525.21875 9569.6875 9612.46875 9664.5625 9814.3125 9896.34375 10006.875 10116.9375 10225.25
or37bk38_280718_131829.1155.cbin,iddddidddiiiidbbbiiiiidbbbiicccccccccccccccceeeeedbbbiiidbbbidddbbbiddbbiiiiccccccccccceeeee,1268.09375 2998.375 3191.884886 3384.9375 3584.46875 4072.28125 4257.75 4452.59375 4661.0625 4870.3125 5049.8125 5231.34375 5422.53125 5626.375 5812.875 5889.59375 5959.5625 6178.0625 6374.125 6586.53125 6778.1875 6967.75 7151.1875 7326.71875 7406.625 7481.34375 7837.1875 8017.59375 8269.39132 8307.4375 8349.0 8392.21875 8434.34375 8479.03125 8523.625 8567.3125 8611.3125 8654.5625 8698.34375 8742.90625 8788.8125 8833.78125 8879.34375 8923.75 9028.96875 9120.4375 9216.125 9325.8125 9431.875 9670.71875 9854.09375 9932.75 10008.09375 10213.25 10426.1875 10639.78125 10788.09375 10976.78125 11051.96875 11130.0 11348.40625 11545.8125 11741.21875 11919.90625 12107.9375 12182.84375 12255.96875 12464.53125 12650.53125 12847.15625 12921.8125 12999.71875 13260.6875 13320.875 13393.5625 13649.3125 13836.606117 13874.71875 13916.71875 13960.5 14005.09375 14051.375 14094.75 14138.6875 14185.09375 14230.625 14277.84375 14384.46875 14476.78125 14571.9375 14685.65625 14791.625,1288.34375 3077.0 3271.845117 3462.125 3661.78125 4124.65625 4339.3125 4536.28125 4735.59375 4943.28125 5110.34375 5308.65625 5511.75 5710.9375 5865.09375 5936.375 6017.9375 6258.8125 6466.875 6661.21875 6835.53125 7020.15625 7228.5 7381.15625 7459.09375 7545.03125 8013.15625 8115.09375 8290.869346 8328.59375 8371.71875 8415.625 8461.0 8504.34375 8546.3125 8592.09375 8635.34375 8679.84375 8724.6875 8766.5 8814.5 8859.78125 8904.9375 8951.3125 9106.15625 9189.21875 9300.9375 9407.5 9520.96875 9751.0625 9913.0 9987.46875 10070.4375 10297.59375 10499.03125 10691.6875 10871.34375 11032.84375 11108.875 11191.375 11433.75 11627.5625 11824.09375 12006.59375 12163.78125 12237.5625 12326.53125 12539.0 12734.6875 12900.34375 12978.59375 13066.875 13306.28125 13388.4375 13644.0 13689.625 13859.833418 13897.25 13941.9375 13986.5 14033.3125 14078.375 14120.84375 14166.9375 14211.3125 14259.96875 14314.8125 14463.46875 14549.21875 14664.1875 14765.5625 14878.65625
or37bk38_280718_131912.1156.cbin,iiiiidddbbbiiiiiiiiiddidbbbidbbbiiiccccccccccccccceeeeeidbbbiieeeee,1062.90625 1758.625 2713.75 2970.0625 3394.6875 3541.84375 3755.40625 3965.53125 4155.3125 4240.21875 4319.8125 4526.78125 4714.09375 4897.4375 5093.6875 5290.78125 5476.90625 5730.28125 5905.78125 6080.625 6270.125 6459.53125 6756.59375 6910.0 7110.78125 7188.96875 7264.34375 7460.6875 7672.5 7861.1875 7936.5 8011.875 8231.0 8330.5 8380.5625 8816.75 8859.0 8902.46875 8946.125 8991.09375 9034.78125 9077.46875 9121.28125 9165.28125 9208.875 9251.59375 9295.625 9339.5 9385.46875 9429.6875 9525.15625 9611.78125 9707.34375 9821.59375 9928.875 10223.0625 10379.90625 10579.71875 10648.78125 10721.28125 10940.90625 11002.1875 11484.1875 11583.8125 11677.21875 11787.9375 11899.3125,1090.71875 1780.75 2756.09375 3021.3125 3418.96875 3621.0 3829.5 4047.125 4209.4375 4295.53125 4381.46875 4593.0625 4786.59375 4997.25 5184.46875 5375.84375 5559.625 5803.59375 5957.625 6168.71875 6347.3125 6536.1875 6799.90625 6987.875 7168.40625 7241.84375 7328.90625 7551.3125 7750.4375 7913.96875 7988.09375 8075.9375 8288.34375 8370.90625 8624.1875 8839.875 8882.21875 8930.4375 8972.40625 9014.1875 9060.6875 9102.09375 9145.59375 9190.34375 9232.59375 9276.5 9319.40625 9364.71875 9408.21875 9454.1875 9596.78125 9681.03125 9796.59375 9906.21875 10018.09375 10271.6875 10465.96875 10628.21875 10699.9375 10787.5 10974.3125 11373.625 11562.34375 11648.875 11763.75 11870.78125 11979.3125
or37bk38_280718_131934.1157.cbin,iiddbbbidbbbidiicccccccccccccccceeeeeedbbbiiiibdbbbidbbbiiccccccccccccdeeeeiidbbbiieeee,2971.4375 3128.0 4002.71875 4157.5625 4344.875 4420.15625 4499.53125 4704.21875 4903.0 5081.78125 5159.84375 5238.0 5444.03125 5647.5625 5848.03125 5931.375 6429.15625 6471.59375 6514.46875 6557.96875 6600.03125 6644.625 6689.375 6733.1875 6778.09375 6822.65625 6866.28125 6911.28125 6956.5 7001.40625 7046.875 7091.6875 7191.78125 7286.1875 7389.9375 7494.78125 7603.75 7712.90625 7933.25 8127.4375 8201.125 8283.5 8509.65625 8719.15625 8928.5 9104.6875 9290.78125 9507.375 9683.15625 9767.09375 9840.375 10035.875 10223.90625 10417.625 10500.71875 10572.9375 10803.8125 10863.78125 11355.09375 11392.5625 11435.8125 11479.46875 11524.53125 11569.90625 11614.8125 11659.125 11704.34375 11750.78125 11794.71875 11839.34375 11941.5 12033.0 12126.03125 12240.0625 12351.5 13280.03125 13429.96875 13609.3125 13806.71875 13866.8125 13940.6875 14141.1875 14224.90625 14639.625 14736.25 14829.6875 14940.84375,3015.1875 3178.71875 4054.75 4237.3125 4388.15625 4471.53125 4560.71875 4784.03125 4984.5625 5134.09375 5214.15625 5303.78125 5529.1875 5732.625 5890.53125 6230.53125 6452.53125 6495.34375 6537.75 6581.25 6626.0625 6670.71875 6714.84375 6757.75 6801.75 6847.375 6891.3125 6937.6875 6982.53125 7027.59375 7073.375 7118.75 7268.9375 7356.03125 7469.78125 7577.5625 7684.25 7797.0 8015.65625 8182.15625 8257.71875 8345.625 8596.4375 8801.4375 8986.3125 9189.125 9379.65625 9589.0 9749.96875 9820.0625 9903.90625 10115.625 10305.6875 10478.65625 10558.84375 10641.75 10845.78125 11191.0625 11375.5625 11414.46875 11461.28125 11505.8125 11551.5625 11595.03125 11639.34375 11684.375 11729.03125 11775.65625 11820.34375 11865.90625 12014.78125 12099.59375 12213.28125 12322.34375 12434.25 13310.03125 13512.59375 13689.75 13848.8125 13920.875 14004.5 14175.59375 14524.0 14718.75 14803.53125 14916.3125 15029.34375
or37bk38_280718_132003.1159.cbin,iiiiddddbbbiiiiiiidbbbiicccccccccccccccceeeeedbbbiiieeeeeeidbbbiiiii,1840.90625 2272.59375 2579.9375 2724.6875 2992.34375 3174.84375 3353.90625 3552.375 3747.125 3821.96875 3898.0 4165.5 4519.6875 4694.5 4877.25 5081.78125 5272.75 5439.1875 5660.4375 5846.4375 5930.21875 6002.71875 6215.75 6286.6875 6788.625 6832.0 6876.28125 6919.5 6964.4375 7008.8125 7054.03125 7098.03125 7141.96875 7187.15625 7229.625 7276.0 7320.625 7363.03125 7408.34375 7453.125 7556.9375 7650.6875 7744.875 7865.625 7971.6875 8206.53125 8389.40625 8469.1875 8546.3125 8735.71875 8805.40625 8842.0 9244.6875 9340.0 9434.34375 9547.375 9656.8125 9770.03125 10036.03125 10188.625 10381.09375 10456.03125 10531.5625 10746.40625 10801.5 11449.03125 11579.6875 11968.0,1870.09375 2301.9375 2602.84375 2766.4375 3047.09375 3246.90625 3437.625 3625.09375 3794.40625 3872.15625 3962.40625 4211.5 4563.9375 4761.3125 4967.28125 5160.1875 5346.90625 5530.25 5745.0 5906.78125 5982.21875 6064.0 6262.15625 6600.375 6812.125 6857.21875 6901.09375 6945.8125 6990.4375 7033.84375 7077.6875 7122.75 7165.71875 7211.46875 7257.3125 7302.25 7345.96875 7388.03125 7432.875 7483.125 7636.0625 7719.0625 7836.21875 7946.3125 8057.9375 8289.21875 8447.15625 8527.0 8612.6875 8777.6875 8837.4375 9124.21875 9323.5625 9408.0625 9523.15625 9631.90625 9737.25 9856.96875 10094.15625 10274.65625 10439.53125 10512.4375 10599.59375 10783.9375 11133.0 11491.0625 11669.375 12024.5625
